filename,h2-simpless-dks-celmcut,h2-simpless-dks-cpdbshc900,h2-simpless-dks-900masb50ksccdfp,h2-simpless-oss-900masb50ksbmiasm,h2-simpless-dks-blind,h2-simpless-oss-zopdbsgenetic,h2-simpless-oss-blind,h2-simpless-dks-900masb50ksbmiasm,seq-opt-symba-1,h2-simpless-oss-masginfsccdfp,h2-simpless-dks-900masginfsccdfp,h2-simpless-oss-cpdbshc900,h2-simpless-dks-zopdbsgenetic,simpless-oss-masb50kmiasmdfp,h2-simpless-oss-900masb50ksccdfp,simpless-dks-masb50kmiasmdfp,h2-simpless-oss-celmcut,Complementary1,Complementary2,DecStar,FDMS1,FDMS2,Metis1,Metis2,Planning_PDBs,Scorpion,SymbolicBidirectional,Symple_1,Symple_2
ss_npuzzle-p001.pddl,0.17,0.19,1.31,0.87,0.28,0.73,0.25,0.9,0.58,0.17,0.17,0.17,0.63,2.16,1.29,2.29,0.17,3.158,2.048,0.447,1.485,3.123,0.412,0.452,2.122,201.327,1.114,2.022,2.145
ss_npuzzle-p002.pddl,0.4,0.19,1.48,0.91,0.62,0.75,0.62,1.08,0.64,0.18,0.2,0.18,0.73,2.2,1.28,2.3,0.36,4.234,3.511,0.631,1.407,2.992,0.673,0.721,3.465,201.641,0.941,8.135,7.847
ss_npuzzle-p003.pddl,0.21,0.2,1.45,0.94,0.42,0.72,0.49,0.95,0.59,0.17,0.22,0.17,0.64,2.21,1.28,2.34,0.21,3.55,2.608,0.51,1.314,3.374,0.449,0.529,2.714,201.357,0.838,3.493,4.391
ss_npuzzle-p004.pddl,0.22,0.17,1.4,0.97,0.52,0.71,0.51,1.45,0.66,0.17,0.17,0.18,0.71,2.2,1.25,2.23,0.19,3.801,2.58,0.464,1.357,3.203,0.498,0.49,2.459,201.406,0.9,3.89,3.898
ss_npuzzle-p005.pddl,0.35,0.19,1.34,0.91,0.49,0.74,0.6,1.16,0.62,0.2,0.2,0.19,0.73,2.2,1.23,2.33,0.36,4.293,2.732,0.6,1.522,3.046,0.644,0.655,2.804,205.63,0.903,5.056,5.46
ss_npuzzle-p006.pddl,0.23,0.18,1.37,0.89,0.52,0.71,0.5,0.96,0.6,0.17,0.18,0.19,0.67,2.12,1.31,2.4,0.25,3.522,2.611,0.53,1.507,3.503,0.521,0.516,2.492,201.161,0.82,4.054,4.471
ss_npuzzle-p007.pddl,10000.0,43.96,10000.0,10000.0,10000.0,51.55,10000.0,10000.0,10000.0,53.49,43.77,54.27,42.24,10000.0,10000.0,10000.0,10000.0,10000.0,958.181,383.043,10000.0,10000.0,10000.0,10000.0,991.218,245.365,10000.0,10000.0,10000.0
ss_npuzzle-p008.pddl,10000.0,11.36,10000.0,10000.0,10000.0,14.34,10000.0,10000.0,10000.0,14.2,12.16,14.39,11.29,10000.0,10000.0,10000.0,10000.0,10000.0,898.739,367.123,10000.0,10000.0,10000.0,10000.0,958.526,211.155,10000.0,10000.0,10000.0
ss_npuzzle-p009.pddl,10000.0,12.57,10000.0,10000.0,10000.0,14.97,10000.0,10000.0,705.24,15.25,13.04,14.39,13.28,10000.0,10000.0,10000.0,10000.0,1298.365,1543.496,367.735,10000.0,10000.0,10000.0,10000.0,957.205,213.028,10000.0,10000.0,10000.0
ss_npuzzle-p010.pddl,10000.0,82.42,10000.0,10000.0,10000.0,99.77,10000.0,10000.0,722.41,106.71,121.55,101.18,87.76,10000.0,10000.0,10000.0,10000.0,10000.0,996.81,407.534,10000.0,10000.0,10000.0,10000.0,1003.539,317.372,10000.0,10000.0,10000.0
ss_npuzzle-p011.pddl,10000.0,8.19,10000.0,10000.0,10000.0,9.25,10000.0,10000.0,573.86,9.2,8.29,8.82,7.76,10000.0,10000.0,10000.0,10000.0,1157.372,823.349,365.29,10000.0,10000.0,10000.0,10000.0,936.686,209.813,1708.26,10000.0,10000.0
ss_npuzzle-p012.pddl,10000.0,269.52,10000.0,10000.0,10000.0,308.25,10000.0,10000.0,10000.0,325.51,281.38,317.77,240.92,10000.0,10000.0,10000.0,10000.0,10000.0,1058.506,532.326,10000.0,10000.0,10000.0,10000.0,1239.205,448.168,10000.0,10000.0,10000.0
ss_schedule-p001.pddl,0.14,0.2,2.32,14.03,0.19,2.9,0.2,2.24,10000.0,0.18,0.17,0.21,2.92,2.97,3.37,2.14,0.14,1.616,2.487,0.379,2.586,3.99,0.452,0.438,1.974,201.068,0.911,10000.0,10000.0
ss_schedule-p002.pddl,0.18,0.26,3.23,18.92,1.11,3.39,1.32,10.92,10000.0,0.23,0.22,0.23,3.34,5.37,5.24,3.79,0.18,1.268,2.245,0.45,2.992,11.133,0.471,0.485,1.952,200.981,0.872,10000.0,10000.0
ss_schedule-p003.pddl,0.17,0.21,5.9,44.89,0.18,6.1,0.18,34.53,10000.0,0.29,0.3,0.2,6.09,9.18,6.93,10.26,0.17,1.448,2.092,0.437,5.624,36.347,0.461,0.452,1.9,200.998,1.008,10000.0,10000.0
ss_schedule-p004.pddl,0.16,0.31,1.06,9.63,0.22,1.47,0.19,3.1,10000.0,0.18,0.17,0.32,1.43,3.02,2.6,1.83,0.14,1.415,2.106,0.418,1.157,4.153,0.402,0.405,1.98,201.023,0.907,10000.0,10000.0
ss_schedule-p005.pddl,0.18,0.34,6.29,33.22,1.73,3.6,1.53,24.73,10000.0,0.28,0.33,0.29,3.59,8.9,5.77,7.91,0.18,1.341,2.068,0.474,4.203,27.95,0.429,0.47,1.899,201.05,0.972,10000.0,10000.0
ss_schedule-p006.pddl,0.42,1.15,8.9,39.8,42.63,7.91,29.61,38.62,10000.0,0.55,0.57,1.02,9.44,15.28,8.96,13.98,0.43,1.496,2.193,0.677,7.385,35.81,0.666,0.759,2.035,201.445,1.073,10000.0,10000.0
ss_schedule-p007.pddl,0.45,1.13,1.86,13.54,3.55,3.21,4.25,6.38,10000.0,0.27,0.25,1.16,3.19,2.87,3.22,2.83,0.46,1.393,2.074,0.739,1.864,6.171,0.912,0.815,1.959,201.29,0.946,10000.0,10000.0
ss_schedule-p008.pddl,0.81,1.61,5.95,26.2,36.55,3.32,39.26,24.18,10000.0,0.86,0.82,1.62,3.4,6.98,5.64,6.99,0.86,1.284,2.32,1.111,4.756,23.761,1.221,1.255,1.909,201.107,0.992,10000.0,10000.0
ss_schedule-p009.pddl,0.22,0.41,7.65,51.5,3.6,2.64,2.79,27.47,10000.0,0.37,0.36,0.42,2.7,9.7,7.74,10.19,0.21,1.49,2.328,0.441,6.891,26.087,0.499,0.454,1.957,201.20499999999998,1.65,10000.0,10000.0
ss_schedule-p010.pddl,0.17,0.19,1.47,7.12,0.16,2.54,0.17,1.18,10000.0,0.19,0.21,0.18,2.64,2.17,2.43,0.57,0.16,1.314,2.001,0.476,8.891,1.715,0.657,0.47,2.004,200.965,1.1,10000.0,10000.0
ss_schedule-p011.pddl,0.91,6.6,7.11,55.97,97.31,6.7,84.75,61.54,10000.0,0.52,0.53,6.04,6.66,8.69,14.05,9.75,0.94,1.693,2.236,1.297,6.437,44.222,1.226,1.272,2.086,202.362,1.097,10000.0,10000.0
ss_schedule-p012.pddl,0.2,0.45,8.14,37.17,0.74,6.87,0.6,28.81,10000.0,0.42,0.4,0.43,6.82,14.4,10.04,15.98,0.21,1.569,2.184,0.477,6.443,28.431,0.454,0.485,2.049,201.321,1.067,10000.0,10000.0
ss_schedule-p013.pddl,0.14,0.46,2.86,20.26,2.15,5.03,2.48,9.99,10000.0,0.17,0.19,0.45,5.03,4.89,3.68,3.48,0.14,1.735,2.38,0.401,2.329,11.876,0.425,0.465,1.903,201.385,0.957,10000.0,10000.0
ss_schedule-p014.pddl,0.31,0.65,5.82,29.16,9.59,6.36,9.46,22.27,10000.0,0.33,0.33,0.69,6.33,7.17,5.56,5.89,0.33,1.415,2.023,0.594,4.965,21.998,0.604,0.577,1.955,201.129,1.234,10000.0,10000.0
ss_schedule-p015.pddl,0.17,0.48,10.18,67.12,1.19,4.03,0.97,44.76,10000.0,0.34,0.34,0.47,4.02,12.88,7.45,11.05,0.18,10.487,2.323,0.471,7.038,49.125,0.731,0.429,2.096,201.25,1.14,10000.0,10000.0
ss_schedule-p016.pddl,0.16,0.32,2.02,15.32,0.71,1.69,0.89,5.95,10000.0,0.21,0.19,0.34,1.69,4.43,2.99,3.65,0.16,1.384,2.056,0.574,2.024,7.168,0.453,0.461,1.953,201.373,0.926,10000.0,10000.0
ss_schedule-p017.pddl,0.4,0.42,5.36,26.92,10.09,3.28,11.28,17.38,10000.0,0.27,0.25,0.43,3.29,5.86,4.64,6.02,0.36,1.411,2.236,0.669,4.702,17.376,0.633,0.66,2.137,201.453,0.987,10000.0,10000.0
ss_schedule-p018.pddl,0.28,0.56,10.33,71.71,7.12,6.55,5.22,65.03,10000.0,0.36,0.37,0.55,6.69,11.98,7.89,11.54,0.27,1.487,2.107,0.503,6.443,58.204,0.528,0.54,2.301,201.187,1.092,10000.0,10000.0
ss_schedule-p019.pddl,0.21,0.69,2.42,14.4,2.82,2.95,2.86,6.1,10000.0,0.23,0.21,0.68,2.92,3.5,3.19,3.29,0.22,1.354,2.397,0.469,2.436,6.6,0.483,0.553,2.187,201.321,0.893,10000.0,10000.0
ss_schedule-p020.pddl,0.18,0.31,5.5,24.68,1.38,6.14,1.44,22.02,10000.0,0.25,0.23,0.29,6.14,6.72,5.01,5.26,0.18,1.599,2.267,0.422,4.229,16.045,0.648,0.439,1.965,201.094,0.934,10000.0,10000.0
ss_schedule-p021.pddl,0.7,1.16,8.27,93.88,35.14,5.23,24.95,99.02,10000.0,0.52,0.5,1.16,5.38,13.29,10.37,18.53,0.69,1.84,2.17,0.879,7.46,65.598,0.934,1.243,2.119,201.359,1.114,10000.0,10000.0
ss_schedule-p022.pddl,0.63,1.81,5.37,26.68,33.47,7.0,43.66,14.75,10000.0,0.28,0.27,1.83,6.88,4.56,6.69,5.17,0.71,1.551,2.333,1.134,4.249,16.517,0.958,1.042,2.015,202.18,1.107,10000.0,10000.0
ss_schedule-p023.pddl,0.23,0.27,5.28,32.24,0.5,2.25,0.51,25.25,10000.0,0.28,0.27,0.27,2.38,7.29,5.25,8.01,0.19,1.386,2.389,0.487,4.859,23.798,0.478,0.509,1.968,201.14600000000002,0.94,10000.0,10000.0
ss_schedule-p024.pddl,0.23,0.44,7.29,72.0,7.92,4.32,5.59,51.72,10000.0,0.45,0.46,0.45,4.48,13.68,7.43,13.96,0.25,1.633,2.242,0.491,6.758,44.005,0.493,0.524,2.039,201.052,1.027,10000.0,10000.0
ss_schedule-p025.pddl,0.28,2.71,7.04,48.39,41.94,5.89,53.51,31.4,10000.0,0.25,0.25,2.78,6.22,6.14,5.56,7.08,0.29,1.772,2.091,0.585,6.009,31.335,0.59,0.622,1.986,202.216,1.0,10000.0,10000.0
ss_schedule-p026.pddl,20.42,45.85,22.29,96.49,10000.0,264.62,10000.0,69.23,10000.0,0.59,0.56,46.37,322.01,11.14,21.41,14.85,20.91,1.905,2.22,19.983,13.911,74.963,19.523,23.969,2.14,203.483,1.134,10000.0,10000.0
ss_schedule-p027.pddl,0.19,0.77,15.0,112.57,10.12,0.87,7.5,71.65,10000.0,0.51,0.51,0.7,0.86,17.68,13.02,25.92,0.21,1.677,2.123,0.454,12.456,57.977,0.456,0.511,2.177,201.492,1.184,10000.0,10000.0
ss_schedule-p028.pddl,0.17,0.43,6.93,30.81,1.04,2.71,1.38,21.77,10000.0,0.21,0.21,0.47,2.75,6.26,5.5,7.15,0.19,1.499,2.384,0.431,5.77,22.989,0.432,0.437,2.024,201.199,1.015,10000.0,10000.0
ss_schedule-p029.pddl,1.54,4.17,10.22,82.83,470.21,32.67,422.07,53.43,10000.0,0.54,0.5,4.31,33.88,10.47,8.04,15.04,1.65,1.531,2.125,1.821,8.747,63.748,10.453,1.954,2.016,201.778,1.014,10000.0,10000.0
ss_schedule-p030.pddl,1.14,2.35,13.7,58.96,861.09,56.28,584.18,53.7,10000.0,0.56,0.57,2.27,71.15,14.51,12.37,22.89,1.18,1.754,2.271,1.41,11.111,56.846,1.409,1.685,2.427,202.125,1.154,10000.0,10000.0
ss_schedule-p031.pddl,0.18,0.56,4.83,35.4,35.64,3.84,35.98,22.72,10000.0,0.22,0.24,0.54,4.03,6.04,4.22,6.25,0.18,1.441,2.403,0.452,3.842,22.934,0.695,0.506,2.135,201.154,1.022,10000.0,10000.0
ss_schedule-p032.pddl,0.22,0.53,7.84,38.09,3.98,7.62,4.38,42.78,10000.0,0.29,0.28,0.53,7.6,8.72,8.86,10.31,0.19,1.444,2.416,0.469,7.286,29.598,0.466,0.432,2.011,201.213,1.007,10000.0,10000.0
ss_schedule-p033.pddl,37.19,108.01,161.12,207.2,10000.0,10000.0,10000.0,187.21,10000.0,1.39,1.33,81.19,10000.0,19.48,96.59,22.25,35.99,3.478,2.624,30.587,129.148,164.451,32.686,37.852,2.657,206.323,1.471,10000.0,10000.0
ss_schedule-p034.pddl,2.44,3.76,6.46,39.79,285.99,8.26,360.33,32.8,10000.0,0.82,0.76,4.43,7.75,6.2,6.82,8.22,2.62,1.545,2.135,2.492,5.289,28.933,2.701,13.128,2.317,201.65,1.016,10000.0,10000.0
ss_schedule-p035.pddl,18.82,14.84,15.38,55.3,1239.38,5.13,1233.36,65.2,10000.0,5.19,4.95,14.86,4.96,10.3,31.59,12.12,19.64,1.797,2.474,17.577,11.796,42.156,19.709,22.051,2.068,201.312,1.067,10000.0,10000.0
ss_schedule-p036.pddl,0.24,0.64,14.81,134.93,11.88,5.95,7.7,105.9,10000.0,0.61,0.6,0.66,6.02,23.93,14.29,26.7,0.23,1.763,2.251,0.525,12.824,113.35900000000001,0.487,0.498,2.165,201.16,1.146,10000.0,10000.0
ss_schedule-p037.pddl,0.21,0.7,7.61,34.09,10.84,3.69,13.99,23.98,10000.0,0.25,0.26,0.73,3.8,4.85,5.69,7.36,0.21,1.433,2.099,0.51,4.871,24.744,0.519,0.537,2.01,201.41,1.264,10000.0,10000.0
ss_schedule-p038.pddl,0.22,0.66,8.09,80.13,30.22,3.69,26.55,64.28,10000.0,0.35,0.36,0.67,3.82,11.81,6.94,15.93,0.17,1.743,2.24,0.665,7.3,56.52,0.451,0.425,2.377,201.74,1.116,10000.0,10000.0
ss_schedule-p039.pddl,4.55,12.89,12.43,126.52,1716.61,14.94,1297.03,143.83,10000.0,0.96,0.92,10.63,16.42,16.03,11.3,21.64,4.74,1.732,2.432,4.166,9.822,102.096,4.457,5.006,2.154,202.121,1.107,10000.0,10000.0
ss_schedule-p040.pddl,0.18,0.28,3.64,21.62,0.37,3.75,0.33,13.58,10000.0,0.19,0.24,0.28,4.0,3.97,4.08,3.79,0.17,1.324,2.334,0.435,3.464,13.433,0.408,0.443,1.935,201.038,0.938,10000.0,10000.0
ss_schedule-p041.pddl,0.46,0.86,9.97,64.71,19.29,3.77,16.9,47.63,10000.0,0.32,0.32,0.87,3.68,10.63,10.35,12.56,0.47,1.602,2.322,0.782,9.462,47.924,0.763,0.777,2.272,201.381,1.054,10000.0,10000.0
ss_schedule-p042.pddl,0.4,0.82,14.22,69.97,107.18,6.37,80.71,77.98,10000.0,0.61,0.59,0.82,6.48,16.25,12.8,17.54,0.43,1.803,2.46,0.758,19.44,61.184,0.695,0.687,2.066,201.153,1.064,10000.0,10000.0
ss_schedule-p043.pddl,0.34,2.13,6.23,43.91,84.62,6.18,103.44,40.27,10000.0,0.36,0.34,2.14,6.18,6.77,6.89,9.15,0.35,1.735,2.311,0.733,4.951,34.658,0.633,0.909,2.107,201.845,1.095,10000.0,10000.0
ss_schedule-p044.pddl,0.57,1.64,13.55,56.41,523.46,27.85,520.58,63.53,10000.0,0.65,0.64,1.74,26.43,9.33,11.65,12.43,0.6,1.543,2.693,0.901,10.675,43.243,0.836,0.878,2.078,201.502,0.992,10000.0,10000.0
ss_schedule-p045.pddl,0.24,0.72,11.35,139.2,23.79,4.67,15.8,136.24,10000.0,0.58,0.61,0.71,4.98,17.16,9.42,22.1,0.22,1.668,2.277,0.484,9.094,112.428,0.509,0.478,2.077,201.555,1.171,10000.0,10000.0
ss_schedule-p046.pddl,0.21,0.3,4.68,29.58,5.51,6.69,6.89,18.64,10000.0,0.24,0.24,0.3,6.77,6.24,4.78,6.74,0.18,1.51,2.115,0.461,4.58,17.35,0.448,0.648,1.966,201.152,0.989,10000.0,10000.0
ss_schedule-p047.pddl,0.33,0.95,7.1,37.78,40.89,3.47,42.64,34.39,10000.0,0.43,0.42,0.97,3.47,9.62,6.79,10.96,0.29,1.456,2.357,0.555,5.802,28.498,0.571,0.578,2.21,201.242,0.961,10000.0,10000.0
ss_schedule-p048.pddl,14.14,67.32,24.09,165.57,10000.0,526.35,10000.0,148.08,10000.0,5.42,6.17,51.43,728.51,16.16,178.85,17.1,13.81,2.14,2.748,11.737,16.398,136.714,13.776,15.55,2.745,202.761,1.476,10000.0,10000.0
ss_schedule-p049.pddl,0.15,0.39,6.21,30.17,2.29,5.98,3.0,28.59,10000.0,0.22,0.22,0.39,6.0,6.17,5.26,6.51,0.18,1.445,2.059,0.445,5.532,24.575,0.429,0.477,1.954,201.323,0.978,10000.0,10000.0
ss_schedule-p050.pddl,149.42,729.72,7.77,119.9,10000.0,947.68,10000.0,10000.0,10000.0,36.78,32.96,751.91,10000.0,43.12,6.85,43.76,151.4,5.977,4.71,148.458,7.791,10000.0,142.446,160.49,5.706,206.886,3.366,10000.0,10000.0
ss_schedule-p051.pddl,0.56,0.78,24.38,164.63,42.14,5.77,28.41,184.33,10000.0,0.76,0.73,0.78,6.21,21.56,17.0,27.07,0.57,1.674,2.251,1.085,14.367,137.986,0.807,0.877,2.264,201.36,1.221,10000.0,10000.0
ss_schedule-p052.pddl,1.91,4.48,11.04,59.21,854.78,6.84,997.15,40.73,10000.0,0.7,0.68,5.0,6.54,6.59,28.82,7.63,2.02,1.616,2.277,2.204,9.202,47.03,2.158,2.42,2.137,201.799,1.276,10000.0,10000.0
ss_schedule-p053.pddl,0.41,0.43,10.18,32.85,38.8,4.32,33.61,33.08,10000.0,0.35,0.37,0.44,4.35,15.02,10.51,16.78,0.41,1.745,2.117,1.117,18.672,38.507,0.707,0.697,1.96,201.128,1.049,10000.0,10000.0
ss_schedule-p054.pddl,0.32,1.34,16.96,185.92,374.38,2.03,250.15,162.7,10000.0,0.83,0.85,1.24,2.15,23.09,16.12,25.17,0.34,1.881,2.378,0.547,13.69,182.434,0.628,0.606,2.364,201.27,1.523,10000.0,10000.0
ss_schedule-p055.pddl,0.58,9.91,10.86,70.21,553.73,11.3,689.4,63.77,10000.0,0.42,0.41,10.39,10.47,9.11,10.06,10.01,0.6,1.715,2.449,0.857,9.632,58.287,0.812,11.092,2.114,201.462,1.156,10000.0,10000.0
ss_schedule-p056.pddl,0.23,1.51,5.43,151.45,831.23,1.16,659.02,152.14,10000.0,0.53,0.51,1.49,1.17,15.69,5.01,18.86,0.23,2.602,3.75,0.511,4.552,112.413,0.471,0.49,3.571,202.898,1.582,10000.0,10000.0
ss_schedule-p057.pddl,0.25,1.43,19.84,222.65,990.28,9.73,566.26,156.44,10000.0,1.03,1.01,1.42,12.38,34.91,20.13,33.14,0.29,2.042,2.321,0.556,18.189,155.78,0.535,0.505,2.247,201.758,1.486,10000.0,10000.0
ss_schedule-p058.pddl,0.64,3.14,15.05,74.69,10000.0,14.97,10000.0,44.3,10000.0,0.53,0.54,3.17,14.6,6.49,45.42,8.84,0.63,1.703,3.421,0.958,10.621,50.984,0.966,0.942,2.881,206.635,1.536,10000.0,10000.0
ss_schedule-p059.pddl,1.93,5.78,16.37,104.58,10000.0,57.13,10000.0,88.22,10000.0,0.89,0.86,5.72,62.89,14.78,11.61,17.38,1.92,1.73,2.635,1.973,11.318,81.651,2.141,2.297,2.327,201.724,1.296,10000.0,10000.0
ss_schedule-p060.pddl,190.53,788.74,10000.0,10000.0,10000.0,10000.0,10000.0,233.52,10000.0,128.88,144.78,626.78,10000.0,79.78,10000.0,74.38,189.34,2.721,2.711,159.013,10000.0,10000.0,185.518,209.067,2.697,203.364,1.61,10000.0,10000.0
ss_schedule-p061.pddl,30.58,36.79,43.05,73.07,10000.0,28.85,10000.0,59.76,10000.0,9.77,9.05,41.74,25.1,8.06,235.27,7.88,32.34,1.602,2.937,30.612,34.978,49.391,33.204,35.312,2.794,202.563,1.704,10000.0,10000.0
ss_schedule-p062.pddl,0.2,2.64,7.11,152.17,708.4,2.26,615.76,144.36,10000.0,0.5,0.51,2.71,2.2,12.25,5.7,15.74,0.2,2.0,2.696,0.418,5.251,123.726,0.455,0.443,2.856,202.204,1.326,10000.0,10000.0
ss_schedule-p063.pddl,8.48,50.18,13.05,273.91,10000.0,1266.39,10000.0,191.65,10000.0,1.9,1.99,42.65,10000.0,36.18,11.55,34.45,8.28,4.225,3.944,7.948,10.675,198.888,8.34,9.553,3.634,205.61599999999999,1.832,10000.0,10000.0
ss_schedule-p064.pddl,1.19,5.83,3.06,82.16,10000.0,11.14,10000.0,58.7,10000.0,0.5,0.47,6.2,10.4,5.93,3.12,8.91,1.26,1.851,2.366,1.51,2.905,56.208,1.532,1.673,2.303,202.011,1.309,10000.0,10000.0
ss_schedule-p065.pddl,0.23,0.78,15.16,94.89,113.7,5.03,112.03,74.16,10000.0,0.41,0.39,0.8,5.0,14.29,12.18,17.73,0.2,1.61,2.146,0.464,10.608,74.478,0.491,0.488,2.025,201.685,1.092,10000.0,10000.0
ss_schedule-p066.pddl,2.32,3.66,11.27,256.99,1583.26,30.94,1006.1,239.64,10000.0,1.21,1.3,3.54,40.12,22.34,12.03,24.66,2.24,2.138,2.53,2.358,9.973,230.575,2.29,2.744,2.575,202.401,1.298,10000.0,10000.0
ss_schedule-p067.pddl,0.41,0.6,9.42,51.17,56.85,6.07,67.25,43.87,10000.0,0.29,0.29,0.6,6.34,6.87,8.03,8.5,0.42,1.878,2.466,0.901,7.698,39.543,0.759,0.731,2.259,201.22899999999998,1.094,10000.0,10000.0
ss_schedule-p068.pddl,0.26,1.06,11.96,98.49,146.67,5.57,126.35,126.79,10000.0,0.52,0.55,1.07,5.64,12.97,11.32,17.88,0.24,1.743,2.23,0.515,10.715,93.875,0.733,0.469,2.224,201.052,1.222,10000.0,10000.0
ss_schedule-p069.pddl,27.99,219.07,16.81,10000.0,10000.0,10000.0,10000.0,313.42,10000.0,9.62,8.97,179.1,10000.0,32.38,16.46,36.78,28.45,2.411,3.123,24.545,12.486,248.809,28.007,28.442,3.109,204.999,1.924,10000.0,10000.0
ss_schedule-p070.pddl,2.19,4.78,10.95,59.82,1155.93,10.43,1428.94,38.79,10000.0,0.59,0.5,5.32,10.0,7.23,11.67,8.91,2.32,1.611,2.652,2.447,8.599,44.374,2.398,2.584,2.459,202.177,1.202,10000.0,10000.0
ss_schedule-p071.pddl,2.01,29.16,6.36,260.07,10000.0,443.48,10000.0,155.47,10000.0,1.42,1.29,29.55,460.38,18.01,8.62,15.96,2.31,2.262,3.337,2.312,5.392,106.452,2.367,2.565,3.291,209.53,1.799,10000.0,10000.0
ss_schedule-p072.pddl,224.38,10000.0,35.16,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,101.54,139.31,1425.52,10000.0,65.45,30.58,55.77,201.42,2.494,3.101,167.321,28.211,10000.0,179.71699999999998,231.011,3.019,204.584,1.765,10000.0,10000.0
ss_schedule-p073.pddl,0.69,6.24,5.11,37.34,10000.0,42.81,10000.0,53.87,10000.0,0.84,0.79,6.72,56.4,8.12,3.38,10.47,0.71,6.72,5.042,0.945,3.446,81.007,0.967,1.101,5.184,201.975,1.47,10000.0,10000.0
ss_schedule-p074.pddl,7.28,3.75,17.48,135.5,10000.0,66.49,10000.0,150.57,10000.0,0.81,0.82,3.88,69.7,18.99,18.52,21.55,7.55,1.823,2.217,7.261,17.227,115.667,7.706,8.671,2.271,201.154,1.195,10000.0,10000.0
ss_schedule-p075.pddl,17.69,77.84,12.85,327.95,10000.0,1375.65,10000.0,262.47,10000.0,1.8,1.81,62.88,10000.0,26.69,12.92,26.29,16.74,3.713,3.798,14.785,12.068,212.02100000000002,16.627,19.01,3.839,201.96,1.778,10000.0,10000.0
ss_schedule-p076.pddl,20.47,57.05,6.09,35.31,10000.0,10000.0,10000.0,66.15,10000.0,3.53,2.98,64.25,10000.0,10.43,4.59,12.24,21.39,4.124,4.591,20.759,5.332,95.72200000000001,21.667,25.016,4.95,203.645,3.198,10000.0,10000.0
ss_schedule-p077.pddl,688.09,10000.0,36.91,453.45,10000.0,10000.0,10000.0,155.0,10000.0,86.0,79.2,10000.0,10000.0,83.38,36.77,81.04,732.91,2.693,2.808,10000.0,27.573,879.374,690.852,841.013,2.764,207.524,1.701,10000.0,10000.0
ss_schedule-p078.pddl,65.87,938.09,15.08,10000.0,10000.0,10000.0,10000.0,371.6,10000.0,9.4,9.07,778.87,10000.0,102.81,18.97,42.59,65.35,10.339,4.989,61.781,13.419,343.922,63.496,61.47,6.07,212.992,3.468,10000.0,10000.0
ss_schedule-p079.pddl,1.75,7.04,4.17,115.68,10000.0,9.85,10000.0,143.01,10000.0,1.46,1.33,7.29,9.43,18.11,3.6,19.71,1.81,2.97,2.975,2.034,3.118,95.369,1.894,2.322,3.047,202.869,1.667,10000.0,10000.0
ss_schedule-p080.pddl,0.28,3.28,8.28,174.17,10000.0,27.8,10000.0,220.69,10000.0,0.77,0.76,3.34,32.28,18.51,7.67,21.55,0.27,2.68,3.153,0.51,7.934,150.502,0.539,0.797,3.214,205.208,1.414,10000.0,10000.0
ss_schedule-p081.pddl,1.96,8.72,20.57,1043.39,10000.0,1117.82,10000.0,386.07,10000.0,3.93,4.34,8.3,1717.94,28.32,16.05,39.15,1.98,5.934,8.117,2.265,12.53,270.89,2.19,2.205,9.186,216.84300000000002,2.783,10000.0,10000.0
ss_schedule-p082.pddl,40.6,145.07,526.99,577.7,10000.0,188.4,10000.0,240.2,10000.0,12.04,10.27,166.11,159.95,10.05,960.37,11.78,43.08,2.177,2.617,41.393,383.02,119.134,44.617,49.452,2.435,203.02100000000002,1.348,10000.0,10000.0
ss_schedule-p083.pddl,47.31,112.44,12.79,10000.0,10000.0,10000.0,10000.0,156.05,10000.0,8.67,8.08,106.56,10000.0,33.08,11.66,32.88,47.89,30.778,6.469,45.788,11.597,123.511,44.178,52.89,6.128,215.864,3.594,10000.0,10000.0
ss_schedule-p084.pddl,1.65,3.33,23.62,327.48,10000.0,57.82,10000.0,259.61,10000.0,2.16,2.34,2.91,81.44,26.93,18.42,35.85,1.56,2.009,2.424,1.662,19.429,220.447,1.735,1.951,2.431,201.935,1.233,10000.0,10000.0
ss_schedule-p085.pddl,0.23,0.56,2.23,63.79,2.22,4.98,2.54,56.96,10000.0,0.28,0.29,0.54,4.9,5.81,2.71,10.48,0.24,1.575,2.425,0.509,2.195,51.846,0.527,0.574,2.122,201.206,1.054,10000.0,10000.0
ss_schedule-p086.pddl,3.53,4.29,31.3,318.23,10000.0,10000.0,10000.0,139.7,10000.0,5.43,5.53,4.02,10000.0,22.34,30.17,28.96,3.55,2.209,2.464,3.709,23.037,111.63499999999999,3.807,3.99,2.565,201.508,1.552,10000.0,10000.0
ss_schedule-p087.pddl,0.25,5.93,15.72,320.95,445.47,3.07,283.45,298.08,10000.0,1.45,1.53,5.84,3.7,30.33,15.83,33.58,0.25,2.659,2.721,0.792,11.414,159.303,0.495,0.536,2.389,211.79500000000002,1.286,10000.0,10000.0
ss_schedule-p088.pddl,10.74,10.52,13.88,144.97,10000.0,111.62,10000.0,72.7,10000.0,2.0,1.78,10.96,101.89,10.92,251.7,9.96,11.23,1.95,2.737,11.148,12.04,67.649,11.821,12.214,2.856,202.777,1.458,10000.0,10000.0
